ticker,month,total_return_pct,source,fetched_at
SCHD,2013-06,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-07,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-08,-3.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-09,2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-10,5.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-11,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2013-12,1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-01,-3.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-02,3.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-03,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-04,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-05,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-06,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-07,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-08,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-09,-0.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-10,2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-11,3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2014-12,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-01,-2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-02,5.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-03,-3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-04,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-05,0.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-06,-4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-07,1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-08,-5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-09,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-10,9.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-11,0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2015-12,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-01,-1.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-02,0.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-03,5.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-04,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-05,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-06,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-07,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-08,-0.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-09,-0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-10,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-11,3.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2016-12,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-01,0.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-02,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-03,-0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-04,1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-05,1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-06,-0.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-07,2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-08,-0.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-09,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-10,4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-11,4.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2017-12,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-01,5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-02,-5.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-03,-2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-04,-0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-05,1.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-06,-0.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-07,5.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-08,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-09,0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-10,-5.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-11,3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2018-12,-8.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-01,6.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-02,4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-03,0.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-04,3.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-05,-7.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-06,6.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-07,2.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-08,-1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-09,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-10,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-11,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2019-12,1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-01,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-02,-9.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-03,-12.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-04,13.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-05,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-06,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-07,6.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-08,5.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-09,-3.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-10,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-11,13.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2020-12,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-01,0.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-02,6.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-03,8.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-04,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-05,3.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-06,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-07,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-08,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-09,-4.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-10,5.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-11,-2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2021-12,6.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-01,-2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-02,-1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-03,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-04,-3.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-05,3.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-06,-8.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-07,4.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-08,-2.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-09,-8.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-10,12.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-11,6.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2022-12,-4.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-01,3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-02,-3.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-03,-1.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-04,0.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-05,-4.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-06,4.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-07,5.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-08,-1.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-09,-5.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-10,-3.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-11,6.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2023-12,5.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-01,1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-02,1.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-03,3.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-04,-3.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-05,2.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-06,-1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-07,7.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-08,2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-09,0.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-10,1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-11,4.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2024-12,-7.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-01,2.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-02,2.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-03,-2.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-04,-6.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-05,1.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-06,1.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-07,1.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-08,5.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-09,-2.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-10,-1.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-11,3.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2025-12,-0.6,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2026-01,9.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2026-02,6.5,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SCHD,2026-03,-3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-01,10.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-02,2.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-03,3.8,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-04,-3.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-05,-10.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-06,3.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-07,0.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-08,2.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-09,-4.0,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-10,-1.7,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-11,3.1,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2012-12,0.9,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2013-01,8.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2013-02,2.4,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2013-03,1.2,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
SMH,2013-04,4.3,Yahoo Finance adjusted close (1mo),2026-04-11T05:38:28+00:00
